id,target,classificação
8780,4,Planeta Gelado
3229,0,Planeta Deserto
7023,2,Planeta Oceânico
8271,0,Planeta Deserto
5934,0,Planeta Deserto
13754,4,Planeta Gelado
8212,1,Planeta Vulcânico
9689,0,Planeta Deserto
14694,0,Planeta Deserto
12994,0,Planeta Deserto
9152,0,Planeta Deserto
14209,4,Planeta Gelado
11246,0,Planeta Deserto
2533,0,Planeta Deserto
303,1,Planeta Vulcânico
12529,2,Planeta Oceânico
8859,0,Planeta Deserto
3807,2,Planeta Oceânico
11375,0,Planeta Deserto
14461,0,Planeta Deserto
12296,0,Planeta Deserto
11210,0,Planeta Deserto
3661,0,Planeta Deserto
13599,4,Planeta Gelado
4340,4,Planeta Gelado
7933,0,Planeta Deserto
2068,0,Planeta Deserto
13385,0,Planeta Deserto
8336,0,Planeta Deserto
7199,0,Planeta Deserto
11542,0,Planeta Deserto
971,0,Planeta Deserto
4179,0,Planeta Deserto
6418,0,Planeta Deserto
70,4,Planeta Gelado
3883,0,Planeta Deserto
10385,0,Planeta Deserto
10730,0,Planeta Deserto
10237,0,Planeta Deserto
9369,4,Planeta Gelado
5259,0,Planeta Deserto
10415,2,Planeta Oceânico
10547,0,Planeta Deserto
7820,4,Planeta Gelado
3953,0,Planeta Deserto
7240,1,Planeta Vulcânico
3605,0,Planeta Deserto
4491,0,Planeta Deserto
2702,1,Planeta Vulcânico
9488,0,Planeta Deserto
12956,0,Planeta Deserto
1317,1,Planeta Vulcânico
8480,0,Planeta Deserto
14395,1,Planeta Vulcânico
542,0,Planeta Deserto
6608,0,Planeta Deserto
5633,0,Planeta Deserto
418,2,Planeta Oceânico
3544,0,Planeta Deserto
1163,0,Planeta Deserto
8592,0,Planeta Deserto
6029,0,Planeta Deserto
2287,0,Planeta Deserto
10638,0,Planeta Deserto
596,0,Planeta Deserto
10888,2,Planeta Oceânico
12241,1,Planeta Vulcânico
8623,0,Planeta Deserto
4126,0,Planeta Deserto
4203,1,Planeta Vulcânico
12170,0,Planeta Deserto
5956,0,Planeta Deserto
4521,0,Planeta Deserto
445,4,Planeta Gelado
8308,0,Planeta Deserto
1460,2,Planeta Oceânico
6315,4,Planeta Gelado
7028,0,Planeta Deserto
12061,0,Planeta Deserto
7742,1,Planeta Vulcânico
5855,2,Planeta Oceânico
14118,4,Planeta Gelado
2865,0,Planeta Deserto
4178,1,Planeta Vulcânico
2817,1,Planeta Vulcânico
11436,0,Planeta Deserto
14019,4,Planeta Gelado
10677,0,Planeta Deserto
5436,2,Planeta Oceânico
3967,0,Planeta Deserto
1689,0,Planeta Deserto
2038,0,Planeta Deserto
13755,2,Planeta Oceânico
14663,0,Planeta Deserto
3568,0,Planeta Deserto
2700,0,Planeta Deserto
14644,4,Planeta Gelado
12379,0,Planeta Deserto
6723,0,Planeta Deserto
5777,4,Planeta Gelado
728,3,Planeta Florestal
13035,0,Planeta Deserto
13234,0,Planeta Deserto
10991,0,Planeta Deserto
8660,0,Planeta Deserto
11715,4,Planeta Gelado
2451,0,Planeta Deserto
4379,1,Planeta Vulcânico
6615,0,Planeta Deserto
10651,0,Planeta Deserto
1018,1,Planeta Vulcânico
41,2,Planeta Oceânico
4232,4,Planeta Gelado
1692,3,Planeta Florestal
14226,0,Planeta Deserto
12250,2,Planeta Oceânico
7906,0,Planeta Deserto
5427,1,Planeta Vulcânico
7552,0,Planeta Deserto
7330,1,Planeta Vulcânico
2217,2,Planeta Oceânico
13678,0,Planeta Deserto
10756,4,Planeta Gelado
11459,1,Planeta Vulcânico
2552,0,Planeta Deserto
10107,1,Planeta Vulcânico
12934,0,Planeta Deserto
1432,0,Planeta Deserto
12740,0,Planeta Deserto
1417,0,Planeta Deserto
9311,2,Planeta Oceânico
11923,0,Planeta Deserto
2609,0,Planeta Deserto
9027,3,Planeta Florestal
1775,0,Planeta Deserto
13522,0,Planeta Deserto
5000,0,Planeta Deserto
10909,4,Planeta Gelado
12440,4,Planeta Gelado
2641,0,Planeta Deserto
9375,0,Planeta Deserto
9364,0,Planeta Deserto
7726,0,Planeta Deserto
6682,0,Planeta Deserto
4220,0,Planeta Deserto
7639,0,Planeta Deserto
1760,1,Planeta Vulcânico
5180,0,Planeta Deserto
12302,2,Planeta Oceânico
11306,0,Planeta Deserto
7221,0,Planeta Deserto
13626,4,Planeta Gelado
1220,1,Planeta Vulcânico
6360,4,Planeta Gelado
5097,1,Planeta Vulcânico
6331,1,Planeta Vulcânico
14080,0,Planeta Deserto
1458,4,Planeta Gelado
14754,2,Planeta Oceânico
7649,3,Planeta Florestal
13593,0,Planeta Deserto
12495,2,Planeta Oceânico
8137,0,Planeta Deserto
5090,0,Planeta Deserto
14725,3,Planeta Florestal
8763,1,Planeta Vulcânico
13620,2,Planeta Oceânico
10896,1,Planeta Vulcânico
13239,1,Planeta Vulcânico
12889,2,Planeta Oceânico
6947,0,Planeta Deserto
11140,1,Planeta Vulcânico
704,1,Planeta Vulcânico
473,3,Planeta Florestal
12973,1,Planeta Vulcânico
12944,1,Planeta Vulcânico
5497,0,Planeta Deserto
10957,0,Planeta Deserto
2577,3,Planeta Florestal
1130,0,Planeta Deserto
4771,4,Planeta Gelado
8266,0,Planeta Deserto
5073,1,Planeta Vulcânico
10170,2,Planeta Oceânico
13342,0,Planeta Deserto
13016,1,Planeta Vulcânico
12386,0,Planeta Deserto
4258,4,Planeta Gelado
12400,0,Planeta Deserto
6624,0,Planeta Deserto
14222,0,Planeta Deserto
699,0,Planeta Deserto
14340,1,Planeta Vulcânico
7091,2,Planeta Oceânico
8734,0,Planeta Deserto
11917,0,Planeta Deserto
6703,0,Planeta Deserto
8285,0,Planeta Deserto
1448,1,Planeta Vulcânico
815,0,Planeta Deserto
2389,4,Planeta Gelado
2956,1,Planeta Vulcânico
2703,0,Planeta Deserto
6799,0,Planeta Deserto
11181,4,Planeta Gelado
5938,1,Planeta Vulcânico
12121,0,Planeta Deserto
10961,0,Planeta Deserto
5477,0,Planeta Deserto
4845,4,Planeta Gelado
14277,1,Planeta Vulcânico
5948,4,Planeta Gelado
1948,0,Planeta Deserto
9510,4,Planeta Gelado
10609,0,Planeta Deserto
11751,0,Planeta Deserto
10532,2,Planeta Oceânico
11610,0,Planeta Deserto
2331,0,Planeta Deserto
12935,2,Planeta Oceânico
10794,0,Planeta Deserto
5858,0,Planeta Deserto
11759,0,Planeta Deserto
10408,0,Planeta Deserto
170,1,Planeta Vulcânico
5661,0,Planeta Deserto
711,1,Planeta Vulcânico
7186,0,Planeta Deserto
9165,2,Planeta Oceânico
10623,0,Planeta Deserto
6558,0,Planeta Deserto
12151,0,Planeta Deserto
7108,2,Planeta Oceânico
3122,1,Planeta Vulcânico
4548,0,Planeta Deserto
1990,0,Planeta Deserto
9251,3,Planeta Florestal
12460,0,Planeta Deserto
10410,0,Planeta Deserto
4,0,Planeta Deserto
7126,1,Planeta Vulcânico
3961,0,Planeta Deserto
1767,0,Planeta Deserto
7941,1,Planeta Vulcânico
9804,0,Planeta Deserto
11416,2,Planeta Oceânico
607,0,Planeta Deserto
4602,0,Planeta Deserto
679,0,Planeta Deserto
5659,3,Planeta Florestal
13850,1,Planeta Vulcânico
10684,0,Planeta Deserto
3500,0,Planeta Deserto
14024,4,Planeta Gelado
1805,1,Planeta Vulcânico
14736,0,Planeta Deserto
8668,4,Planeta Gelado
13947,0,Planeta Deserto
11144,3,Planeta Florestal
7672,4,Planeta Gelado
1841,0,Planeta Deserto
13605,2,Planeta Oceânico
10293,0,Planeta Deserto
4132,4,Planeta Gelado
8207,0,Planeta Deserto
8911,1,Planeta Vulcânico
5975,0,Planeta Deserto
6046,2,Planeta Oceânico
2976,0,Planeta Deserto
5971,0,Planeta Deserto
9579,2,Planeta Oceânico
6281,0,Planeta Deserto
5032,0,Planeta Deserto
14266,0,Planeta Deserto
5741,0,Planeta Deserto
3236,0,Planeta Deserto
1146,1,Planeta Vulcânico
9014,0,Planeta Deserto
10830,0,Planeta Deserto
6140,0,Planeta Deserto
12746,4,Planeta Gelado
12885,1,Planeta Vulcânico
13570,4,Planeta Gelado
4538,0,Planeta Deserto
5515,0,Planeta Deserto
12769,3,Planeta Florestal
12020,0,Planeta Deserto
4353,1,Planeta Vulcânico
7361,0,Planeta Deserto
1514,4,Planeta Gelado
351,2,Planeta Oceânico
3432,0,Planeta Deserto
7169,2,Planeta Oceânico
9020,1,Planeta Vulcânico
10971,0,Planeta Deserto
4792,2,Planeta Oceânico
8487,0,Planeta Deserto
2162,0,Planeta Deserto
12514,0,Planeta Deserto
5836,0,Planeta Deserto
11113,3,Planeta Florestal
35,1,Planeta Vulcânico
14742,4,Planeta Gelado
11460,4,Planeta Gelado
277,0,Planeta Deserto
11752,1,Planeta Vulcânico
9891,0,Planeta Deserto
14986,4,Planeta Gelado
9092,0,Planeta Deserto
8312,0,Planeta Deserto
9522,0,Planeta Deserto
11056,0,Planeta Deserto
10007,0,Planeta Deserto
1436,0,Planeta Deserto
3395,1,Planeta Vulcânico
9005,0,Planeta Deserto
6709,4,Planeta Gelado
11871,0,Planeta Deserto
1489,0,Planeta Deserto
14147,0,Planeta Deserto
5617,0,Planeta Deserto
2843,4,Planeta Gelado
5145,0,Planeta Deserto
7616,3,Planeta Florestal
3813,0,Planeta Deserto
11100,4,Planeta Gelado
6099,0,Planeta Deserto
12628,2,Planeta Oceânico
1764,0,Planeta Deserto
14143,0,Planeta Deserto
5374,3,Planeta Florestal
2407,4,Planeta Gelado
1524,0,Planeta Deserto
295,1,Planeta Vulcânico
14287,0,Planeta Deserto
7157,0,Planeta Deserto
14850,0,Planeta Deserto
9837,3,Planeta Florestal
7711,4,Planeta Gelado
14757,2,Planeta Oceânico
1678,0,Planeta Deserto
10835,0,Planeta Deserto
7524,1,Planeta Vulcânico
10848,0,Planeta Deserto
5225,0,Planeta Deserto
13942,2,Planeta Oceânico
13049,0,Planeta Deserto
13892,0,Planeta Deserto
3177,0,Planeta Deserto
8044,1,Planeta Vulcânico
3641,2,Planeta Oceânico
6734,2,Planeta Oceânico
6587,0,Planeta Deserto
9734,0,Planeta Deserto
6938,1,Planeta Vulcânico
12226,0,Planeta Deserto
783,0,Planeta Deserto
7134,4,Planeta Gelado
2543,0,Planeta Deserto
2422,0,Planeta Deserto
11452,1,Planeta Vulcânico
5727,2,Planeta Oceânico
2624,0,Planeta Deserto
12760,4,Planeta Gelado
11190,1,Planeta Vulcânico
8447,0,Planeta Deserto
6906,0,Planeta Deserto
10574,0,Planeta Deserto
5059,0,Planeta Deserto
3257,1,Planeta Vulcânico
9771,0,Planeta Deserto
239,0,Planeta Deserto
13350,2,Planeta Oceânico
10078,0,Planeta Deserto
8872,4,Planeta Gelado
1084,0,Planeta Deserto
10560,2,Planeta Oceânico
10919,4,Planeta Gelado
13893,0,Planeta Deserto
7444,4,Planeta Gelado
12324,2,Planeta Oceânico
5100,4,Planeta Gelado
14377,1,Planeta Vulcânico
2348,1,Planeta Vulcânico
5231,0,Planeta Deserto
13308,0,Planeta Deserto
2964,2,Planeta Oceânico
13457,0,Planeta Deserto
3501,0,Planeta Deserto
2363,4,Planeta Gelado
2595,0,Planeta Deserto
10910,0,Planeta Deserto
394,0,Planeta Deserto
7811,3,Planeta Florestal
9570,3,Planeta Florestal
5388,0,Planeta Deserto
11424,3,Planeta Florestal
7114,4,Planeta Gelado
10780,1,Planeta Vulcânico
10038,0,Planeta Deserto
3461,4,Planeta Gelado
555,0,Planeta Deserto
10248,1,Planeta Vulcânico
10008,0,Planeta Deserto
14259,0,Planeta Deserto
1175,0,Planeta Deserto
11239,1,Planeta Vulcânico
13898,0,Planeta Deserto
11194,0,Planeta Deserto
2392,0,Planeta Deserto
10904,2,Planeta Oceânico
13581,1,Planeta Vulcânico
2720,0,Planeta Deserto
12870,0,Planeta Deserto
1862,0,Planeta Deserto
8803,0,Planeta Deserto
562,4,Planeta Gelado
9949,0,Planeta Deserto
10478,3,Planeta Florestal
7825,0,Planeta Deserto
12188,0,Planeta Deserto
9552,0,Planeta Deserto
3373,0,Planeta Deserto
13785,0,Planeta Deserto
5837,0,Planeta Deserto
8546,0,Planeta Deserto
14646,1,Planeta Vulcânico
11976,2,Planeta Oceânico
9277,1,Planeta Vulcânico
13492,1,Planeta Vulcânico
8240,0,Planeta Deserto
4276,4,Planeta Gelado
16,0,Planeta Deserto
4303,0,Planeta Deserto
1290,2,Planeta Oceânico
4871,0,Planeta Deserto
11255,0,Planeta Deserto
4169,4,Planeta Gelado
10854,2,Planeta Oceânico
9161,0,Planeta Deserto
4705,1,Planeta Vulcânico
9412,0,Planeta Deserto
12940,2,Planeta Oceânico
10773,0,Planeta Deserto
540,3,Planeta Florestal
5016,0,Planeta Deserto
3087,4,Planeta Gelado
14344,0,Planeta Deserto
7952,0,Planeta Deserto
7173,0,Planeta Deserto
1347,0,Planeta Deserto
11682,4,Planeta Gelado
4983,1,Planeta Vulcânico
6791,1,Planeta Vulcânico
14527,0,Planeta Deserto
11447,4,Planeta Gelado
2307,1,Planeta Vulcânico
7034,0,Planeta Deserto
4393,0,Planeta Deserto
12281,0,Planeta Deserto
8579,3,Planeta Florestal
1419,0,Planeta Deserto
14250,0,Planeta Deserto
14802,0,Planeta Deserto
7500,4,Planeta Gelado
6224,4,Planeta Gelado
709,0,Planeta Deserto
450,0,Planeta Deserto
14860,2,Planeta Oceânico
13252,0,Planeta Deserto
7455,0,Planeta Deserto
13281,0,Planeta Deserto
8001,0,Planeta Deserto
14420,0,Planeta Deserto
3547,2,Planeta Oceânico
3028,2,Planeta Oceânico
8787,0,Planeta Deserto
12075,0,Planeta Deserto
9399,0,Planeta Deserto
5287,4,Planeta Gelado
6742,3,Planeta Florestal
6441,0,Planeta Deserto
5020,0,Planeta Deserto
6956,0,Planeta Deserto
633,0,Planeta Deserto
13533,1,Planeta Vulcânico
7391,3,Planeta Florestal
5572,1,Planeta Vulcânico
6175,0,Planeta Deserto
1021,1,Planeta Vulcânico
4193,0,Planeta Deserto
2249,4,Planeta Gelado
2747,2,Planeta Oceânico
3794,0,Planeta Deserto
5240,2,Planeta Oceânico
10229,3,Planeta Florestal
3729,1,Planeta Vulcânico
13003,1,Planeta Vulcânico
6813,0,Planeta Deserto
7076,0,Planeta Deserto
535,4,Planeta Gelado
448,0,Planeta Deserto
6267,0,Planeta Deserto
12561,0,Planeta Deserto
5969,0,Planeta Deserto
11668,0,Planeta Deserto
10261,4,Planeta Gelado
11514,0,Planeta Deserto
420,1,Planeta Vulcânico
12022,2,Planeta Oceânico
11912,0,Planeta Deserto
10341,0,Planeta Deserto
10225,0,Planeta Deserto
9663,3,Planeta Florestal
9342,0,Planeta Deserto
1184,0,Planeta Deserto
6507,0,Planeta Deserto
3198,0,Planeta Deserto
4219,0,Planeta Deserto
10004,0,Planeta Deserto
1697,4,Planeta Gelado
2101,0,Planeta Deserto
8874,0,Planeta Deserto
14671,0,Planeta Deserto
12317,1,Planeta Vulcânico
5808,4,Planeta Gelado
9178,0,Planeta Deserto
9707,0,Planeta Deserto
12146,0,Planeta Deserto
5413,0,Planeta Deserto
10501,2,Planeta Oceânico
814,4,Planeta Gelado
5393,0,Planeta Deserto
3408,4,Planeta Gelado
13946,0,Planeta Deserto
4413,0,Planeta Deserto
8292,0,Planeta Deserto
4882,0,Planeta Deserto
4171,0,Planeta Deserto
4733,1,Planeta Vulcânico
4729,0,Planeta Deserto
4436,0,Planeta Deserto
8384,3,Planeta Florestal
14329,0,Planeta Deserto
6805,2,Planeta Oceânico
4043,4,Planeta Gelado
10361,0,Planeta Deserto
8675,0,Planeta Deserto
3176,2,Planeta Oceânico
7502,0,Planeta Deserto
3262,0,Planeta Deserto
2178,0,Planeta Deserto
7987,1,Planeta Vulcânico
8635,0,Planeta Deserto
4620,4,Planeta Gelado
5406,0,Planeta Deserto
833,4,Planeta Gelado
3318,0,Planeta Deserto
5591,0,Planeta Deserto
2573,0,Planeta Deserto
1198,1,Planeta Vulcânico
8351,0,Planeta Deserto
6322,0,Planeta Deserto
9518,0,Planeta Deserto
9966,0,Planeta Deserto
5713,0,Planeta Deserto
13444,0,Planeta Deserto
1249,0,Planeta Deserto
8499,0,Planeta Deserto
10871,0,Planeta Deserto
3923,0,Planeta Deserto
10944,1,Planeta Vulcânico
1750,2,Planeta Oceânico
4411,0,Planeta Deserto
10672,0,Planeta Deserto
10774,0,Planeta Deserto
14647,0,Planeta Deserto
7143,1,Planeta Vulcânico
14014,1,Planeta Vulcânico
1963,0,Planeta Deserto
14127,0,Planeta Deserto
5120,4,Planeta Gelado
6137,0,Planeta Deserto
12805,0,Planeta Deserto
7564,0,Planeta Deserto
11496,1,Planeta Vulcânico
8856,4,Planeta Gelado
4937,3,Planeta Florestal
7574,4,Planeta Gelado
11780,0,Planeta Deserto
